Titre,Titre2,Nom,Nom2,Avis,Note Générale,Équilibre vie professionnelle / personnelle,Salaire/Avantages sociaux,Sécurité de l'emploi/Évolution de carrière,Management,Culture d'entreprise
DÉVELOPPEUR FONCIER H/F,DÉVELOPPEUR FONCIER H/F - Nantes (44) - Indeed.fr,PERSUADERS RH,PERSUADERS RH,3,"3,7","2,0","2,5","2,5","3,0","4,0"
Développeur .Net F/H,Développeur .Net F/H - Nantes (44) - Indeed.fr,Orange,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur C++ Embarqué,Développeur C++ Embarqué - 44000 Nantes - Indeed.fr,ACENSI,ACENSI,6,"3,3","3,0","2,2","2,6","3,2","3,0"
DÉVELOPPEUR ANDROID (F/H),DÉVELOPPEUR ANDROID (F/H) - Nantes (44) - Indeed.fr,EXPECTRA,Expectra,60,"3,4","3,5","3,2","2,7","3,2","3,2"
Consultant(e) / Développeur Salesforce Nantes F/H,Consultant(e) / Développeur Salesforce Nantes F/H - Nantes (44) - Indeed.fr,NIJI,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DÉVELOPPEUR .NET / JAVASCRIPT - EDITEUR DE LOGICIEL (F/H),DÉVELOPPEUR .NET / JAVASCRIPT - EDITEUR DE LOGICIEL (F/H) - 44109 Nantes - Indeed.fr,Expectra.fr,Expectra,60,"3,4","3,5","3,2","2,7","3,2","3,2"
Développeur Qt / C++ (client final) - H/F,Développeur Qt / C++ (client final) - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur confirmé Microsoft BI,Développeur confirmé Microsoft BI - Nantes (44) - Indeed.fr,SANTECLAIR,SANTECLAIR,4,"3,0","2,8","2,3","3,3","2,5","2,5"
Concepteur développeur JavaScript sur Nantes,Concepteur développeur JavaScript sur Nantes - Nantes (44) - Indeed.fr,Acensi,ACENSI,6,"3,3","3,0","2,2","2,6","3,2","3,0"
ANALYSTE DÉVELOPPEUR - PLATEFORME CARTOGRAPHIE (H/F),ANALYSTE DÉVELOPPEUR - PLATEFORME CARTOGRAPHIE (H/F) - Nantes (44) - Indeed.fr,Euro Information,Euro Information,7,"3,9","4,4","3,4","3,8","3,4","3,4"
Développeur Logiciel e-santé,Développeur Logiciel e-santé - France - Indeed.fr,IDEA SAS,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Commercial Grands Comptes.H/F,Commercial Grands Comptes.H/F - Nantes (44) - Indeed.fr,JES,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Logiciel e-santé,Développeur Logiciel e-santé - France - Indeed.fr,IDEA SAS,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur logiciel embarqué C/C++,Développeur logiciel embarqué C/C++ - 44000 Nantes - Indeed.fr,MicroEJ,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur(euse) FullStack Java - Nantes !!,Développeur(euse) FullStack Java - Nantes !! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur confirmé Microsoft BI,Développeur confirmé Microsoft BI - Nantes (44) - Indeed.fr,SANTECLAIR,SANTECLAIR,4,"3,0","2,8","2,3","3,3","2,5","2,5"
Développeur/Développeuse logiciel de gestion C++,Développeur/Développeuse logiciel de gestion C++ - 44100 Nantes - Indeed.fr,Logicmax Technologie,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Scala - Nantes (H/F),Développeur Scala - Nantes (H/F) - Nantes (44) - Indeed.fr,OUI.sncf,OUI.sncf,7,"3,4","3,9","3,4","3,6","2,6","3,3"
ANALYSTE DÉVELOPPEUR WEB (H/F),ANALYSTE DÉVELOPPEUR WEB (H/F) - Nantes (44) - Indeed.fr,Euro Information,Euro Information,7,"3,9","4,4","3,4","3,8","3,4","3,4"
2019-02-04 04/02/2019,2019-02-04 04/02/2019 - Nantes (44) - Indeed.fr,CTS Corporate,CTS Corporation,258,"3,8","3,8","3,5","3,3","3,4","3,5"
consultant informatique .NET - Nantes - F/H,consultant informatique .NET - Nantes - F/H - Nantes (44) - Indeed.fr,TECH VALLEY,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
consultant informatique développement C++ - Nantes - F/H,consultant informatique développement C++ - Nantes - F/H - Nantes (44) - Indeed.fr,TECH VALLEY,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur informatique javascript (H/F),Développeur informatique javascript (H/F) - 44240 La Chapelle-sur-Erdre - Indeed.fr,Manpower,Manpower,14,"3,8","3,7","3,3","3,2","3,5","3,6"
Développeur Android Kotlin / Editeur - H/F,Développeur Android Kotlin / Editeur - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur Foncier H/F,Développeur Foncier H/F - Nantes (44) - Indeed.fr,Spring,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur développement Java J2E H/F,Ingénieur développement Java J2E H/F - Nantes (44) - Indeed.fr,Scalian,Scalian,10,"2,9","3,2","2,3","1,9","2,0","2,8"
Consultant DevOps F/H,Consultant DevOps F/H - Nantes (44) - Indeed.fr,ZENIKA,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Full-Stack JavaScript / C# H/F - Le Mans,Développeur Full-Stack JavaScript / C# H/F - Le Mans - Pays de la Loire - Indeed.fr,Exolys,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DÉVELOPPEUR INFORMATIQUE (H/F),DÉVELOPPEUR INFORMATIQUE (H/F) - France - Indeed.fr,Armée de Terre,Armée de Terre,651,"4,0","3,2","3,5","4,1","3,6","3,9"
Développeur Fullstack Java / AngularJS - Editeur de logiciels - H/F,Développeur Fullstack Java / AngularJS - Editeur de logiciels - H/F - 44100 Nantes - Indeed.fr,NEOVITY,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur logiciel embarqué C/C++,Développeur logiciel embarqué C/C++ - 44000 Nantes - Indeed.fr,MicroEJ,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur/Développeuse logiciel de gestion C++,Développeur/Développeuse logiciel de gestion C++ - 44100 Nantes - Indeed.fr,Logicmax Technologie,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur .Net - H/F,Ingénieur .Net - H/F - Nantes (44) - Indeed.fr,Sopra Steria,Sopra Steria,348,"3,6","3,7","3,3","3,3","3,2","3,4"
Développeur Logiciel e-santé,Développeur Logiciel e-santé - France - Indeed.fr,IDEA SAS,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Commercial Grands Comptes.H/F,Commercial Grands Comptes.H/F - Nantes (44) - Indeed.fr,JES,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Fullstack Java / AngularJS - Editeur de logiciels - H/F,Développeur Fullstack Java / AngularJS - Editeur de logiciels - H/F - 44100 Nantes - Indeed.fr,NEOVITY,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Concepteur Développeur Power BI H/F,Concepteur Développeur Power BI H/F - Nantes (44) - Indeed.fr,CGI,CGI Group,2,"3,7","3,7","3,5","3,3","3,3","3,5"
Consultant DevOps Nantes,Consultant DevOps Nantes - Nantes (44) - Indeed.fr,SQUAD,SQUAD,3,"3,3","3,3","3,0","3,7","3,3","3,3"
Ingénieur Etudes et Développement Java F/H,Ingénieur Etudes et Développement Java F/H - Nantes (44) - Indeed.fr,AXELOR,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Java (DevOps) / Freelance,Développeur Java (DevOps) / Freelance - Nantes (44) - Indeed.fr,AIS,AIS,90,"3,7","3,7","3,6","3,5","3,6","3,5"
Développeur(se) Full Stack .NET F-H,Développeur(se) Full Stack .NET F-H - Nantes (44) - Indeed.fr,Fuwear Technology,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur Développement Java J2EE (H/F),Ingénieur Développement Java J2EE (H/F) - Nantes (44) - Indeed.fr,ASTEK,Astek,13,"3,8","3,8","3,5","3,2","3,2","3,0"
Ingénieur de développement Java JEE F/H,Ingénieur de développement Java JEE F/H - Nantes (44) - Indeed.fr,NOVA TECHNOLOGY,NOVA TECHNOLOGY,7,"3,7","3,7","2,8","3,2","3,3","3,3"
Ingénieur Etudes et Développement JAVA/ J2EE H/F,Ingénieur Etudes et Développement JAVA/ J2EE H/F - Nantes (44) - Indeed.fr,Sodifrance-Netapsys,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DÉVELOPPEUR JAVA ET PROGRESS - EDITEUR (F/H),DÉVELOPPEUR JAVA ET PROGRESS - EDITEUR (F/H) - 44109 Nantes - Indeed.fr,Expectra.fr,Expectra,60,"3,4","3,5","3,2","2,7","3,2","3,2"
INGÉNIEUR ETUDE ET DÉVELOPPEMENT .NET,INGÉNIEUR ETUDE ET DÉVELOPPEMENT .NET - Nantes (44) - Indeed.fr,Fortil,FORTIL,16,"4,0","4,1","3,7","4,3","4,3","4,5"
Développeur(euse) FullStack Java - Nantes !!,Développeur(euse) FullStack Java - Nantes !! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur Full-Stack JavaScript / C# H/F - Le Mans,Développeur Full-Stack JavaScript / C# H/F - Le Mans - Pays de la Loire - Indeed.fr,Exolys,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Intégrateur développeur confirmé - H/F,Intégrateur développeur confirmé - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur Java/J2EE F/H - Nantes,Développeur Java/J2EE F/H - Nantes - Nantes (44) - Indeed.fr,Accenture,Accenture,15,"4,0","3,7","3,7","3,8","3,6","3,9"
Développeur Big Data - Nantes !,Développeur Big Data - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur FullStack Java - Nantes !,Développeur FullStack Java - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeuse Développeur Java EE - Nantes !!,Développeuse Développeur Java EE - Nantes !! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur Front-End Angular - Nantes !,Développeur Front-End Angular - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur ReactJS / Java - Nantes !!,Développeur ReactJS / Java - Nantes !! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Concepteur Développeur Power BI H/F,Concepteur Développeur Power BI H/F - Nantes (44) - Indeed.fr,CGI,CGI Group,2,"3,7","3,7","3,5","3,3","3,3","3,5"
Développeur H/F,Développeur H/F - Nantes (44) - Indeed.fr,Compte Nickel,Compte Nickel,13,"3,6","3,8","2,8","3,6","3,8","3,7"
Développeur H/F,Développeur H/F - Nantes (44) - Indeed.fr,Nickel,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Tech Lead Java JEE H/F,Tech Lead Java JEE H/F - Nantes (44) - Indeed.fr,Aubay,Aubay,32,"3,6","3,8","3,1","3,1","3,3","3,6"
Intégrateur DevOps F/H,Intégrateur DevOps F/H - Nantes (44) - Indeed.fr,ACENSI GRAND OUEST,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Ingénieur / développeur logiciel C++ (HPC) - Éditeur - H/F,Ingénieur / développeur logiciel C++ (HPC) - Éditeur - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur Java confirmé (H/F),Développeur Java confirmé (H/F) - Nantes (44) - Indeed.fr,nextgen RH,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Y a-t-il un leader FullStack Java dans l'APEC ?? F/H,Y a-t-il un leader FullStack Java dans l'APEC ?? F/H - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Consultant Cobol / Freelance,Consultant Cobol / Freelance - Nantes (44) - Indeed.fr,CS Group Solutions,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Fullstack Java / AngularJS (H/F) - Editeur de logiciels,Développeur Fullstack Java / AngularJS (H/F) - Editeur de logiciels - Nantes (44) - Indeed.fr,Neovity,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur logiciel embarqué C/C++,Développeur logiciel embarqué C/C++ - 44000 Nantes - Indeed.fr,MicroEJ,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Intégrateur développeur confirmé - H/F,Intégrateur développeur confirmé - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur/Développeuse logiciel de gestion C++,Développeur/Développeuse logiciel de gestion C++ - 44100 Nantes - Indeed.fr,Logicmax Technologie,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Java/J2EE F/H - Nantes,Développeur Java/J2EE F/H - Nantes - Nantes (44) - Indeed.fr,Accenture,Accenture,15,"4,0","3,7","3,7","3,8","3,6","3,9"
Développeur Big Data - Nantes !,Développeur Big Data - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur Front-End Angular - Nantes !,Développeur Front-End Angular - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur FullStack Java - Nantes !,Développeur FullStack Java - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeuse Développeur Java EE - Nantes !!,Développeuse Développeur Java EE - Nantes !! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur ReactJS / Java - Nantes !!,Développeur ReactJS / Java - Nantes !! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Lead dev Java 8 / Angular 4 (éditeur) - H/F,Lead dev Java 8 / Angular 4 (éditeur) - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur back-end Symfony 4 / SQL (Éditeur - Machines de l'Île) - H/F,Développeur back-end Symfony 4 / SQL (Éditeur - Machines de l'Île) - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur JavaScript - Nantes - Montreal Associates,Développeur JavaScript - Nantes - Montreal Associates - Nantes (44) - Indeed.fr,montreal,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lead technique Front-end F/H,Lead technique Front-end F/H - Nantes (44) - Indeed.fr,INSIDE NANTES,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur front-end sénior (éditeur) - H/F,Développeur front-end sénior (éditeur) - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Tech Lead JAVA/ J2EE H/F,Tech Lead JAVA/ J2EE H/F - Nantes (44) - Indeed.fr,Sodifrance-Netapsys,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur C++ (H/F),Développeur C++ (H/F) - Nantes (44) - Indeed.fr,nextgen RH,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Javascript - Pratique de l'anglais - H/F,Développeur Javascript - Pratique de l'anglais - H/F - Nantes (44) - Indeed.fr,PRO AVANCIA,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Frontend Javascript H/F,Développeur Frontend Javascript H/F - Nantes (44) - Indeed.fr,EXTERNATIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur DevOps,Développeur DevOps - Nantes (44) - Indeed.fr,EasyTeam,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur logiciel embarqué C/C++,Développeur logiciel embarqué C/C++ - 44000 Nantes - Indeed.fr,MicroEJ,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur/Développeuse logiciel de gestion C++,Développeur/Développeuse logiciel de gestion C++ - 44100 Nantes - Indeed.fr,Logicmax Technologie,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Fullstack Java / AngularJS (H/F) - Editeur de logiciels,Développeur Fullstack Java / AngularJS (H/F) - Editeur de logiciels - Nantes (44) - Indeed.fr,Neovity,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Java/J2EE F/H - Nantes,Développeur Java/J2EE F/H - Nantes - Nantes (44) - Indeed.fr,Accenture,Accenture,15,"4,0","3,7","3,7","3,8","3,6","3,9"
Développeur Front-End Angular - Nantes !,Développeur Front-End Angular - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur Big Data - Nantes !,Développeur Big Data - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur FullStack Java - Nantes !,Développeur FullStack Java - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeuse Développeur Java EE - Nantes !!,Développeuse Développeur Java EE - Nantes !! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur ReactJS / Java - Nantes !!,Développeur ReactJS / Java - Nantes !! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Ingénieur C/C++ embarqué H/F,Ingénieur C/C++ embarqué H/F - Nantes (44) - Indeed.fr,Scalian,Scalian,10,"2,9","3,2","2,3","1,9","2,0","2,8"
Développeur Python H/F,Développeur Python H/F - Nantes (44) - Indeed.fr,GFI,GFI,108,"3,3","3,4","2,8","2,8","2,9","3,0"
Développeur back-end Node.JS sénior / Startup - H/F,Développeur back-end Node.JS sénior / Startup - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Architecte technique JAVA H/F,Architecte technique JAVA H/F - Nantes (44) - Indeed.fr,Sodifrance-Netapsys,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur d'application F/H,Développeur d'application F/H - 44000 Nantes - Indeed.fr,Synergie,Synergie,313,"3,7","3,6","3,1","3,1","3,3","3,4"
Lead développeur back-end PHP - Laravel / CTO - H/F,Lead développeur back-end PHP - Laravel / CTO - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur Symfony 2 (startup centre-ville) - H/F,Développeur Symfony 2 (startup centre-ville) - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Expert technique JAVA (H/F),Expert technique JAVA (H/F) - Nantes (44) - Indeed.fr,ASI,ASI,301,"3,5","3,4","3,3","3,0","3,2","3,3"
Intégrateur d'application informatique F/H,Intégrateur d'application informatique F/H - Nantes (44) - Indeed.fr,Synergie,Synergie,313,"3,7","3,6","3,1","3,1","3,3","3,4"
Développeur Javascript (F/H),Développeur Javascript (F/H) - Nantes (44) - Indeed.fr,CELAD,CELAD,8,"4,1","4,0","3,3","3,1","3,4","3,6"
Développeur logiciel embarqué C/C++,Développeur logiciel embarqué C/C++ - 44000 Nantes - Indeed.fr,MicroEJ,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur/Développeuse logiciel de gestion C++,Développeur/Développeuse logiciel de gestion C++ - 44100 Nantes - Indeed.fr,Logicmax Technologie,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Intégrateur développeur confirmé - H/F,Intégrateur développeur confirmé - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur Java/J2EE F/H - Nantes,Développeur Java/J2EE F/H - Nantes - Nantes (44) - Indeed.fr,Accenture,Accenture,15,"4,0","3,7","3,7","3,8","3,6","3,9"
Développeur Front-End Angular - Nantes !,Développeur Front-End Angular - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur Big Data - Nantes !,Développeur Big Data - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur FullStack Java - Nantes !,Développeur FullStack Java - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeuse Développeur Java EE - Nantes !!,Développeuse Développeur Java EE - Nantes !! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur logiciel embarqué C/C++,Développeur logiciel embarqué C/C++ - 44000 Nantes - Indeed.fr,MicroEJ,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur fullstack (Node / Vue) / Startup centre-ville - H/F,Développeur fullstack (Node / Vue) / Startup centre-ville - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Lead développeur PHP / Symfony (agence web) - H/F,Lead développeur PHP / Symfony (agence web) - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur JAVA JS (Télétravail possible),Développeur JAVA JS (Télétravail possible) - Nantes (44) - Indeed.fr,EXTERNATIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Back end Python H/F,Développeur Back end Python H/F - Nantes (44) - Indeed.fr,EXTERNATIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
DÉVELOPPEUR FULLSTACK JAVA/ANGULARJS - CLIENT FINAL (F/H),DÉVELOPPEUR FULLSTACK JAVA/ANGULARJS - CLIENT FINAL (F/H) - 44109 Nantes - Indeed.fr,Expectra.fr,Expectra,60,"3,4","3,5","3,2","2,7","3,2","3,2"
Test Automation Engineer,Test Automation Engineer - Nantes (44) - Indeed.fr,PeopleDoc - Nantes,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Lead Développeur Fullstack Node / Vue (Agence) - H/F,Lead Développeur Fullstack Node / Vue (Agence) - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur TMA JAVA H/F,Développeur TMA JAVA H/F - Nantes (44) - Indeed.fr,EXTERNATIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Architecte Java Senior F/H,Architecte Java Senior F/H - Nantes (44) - Indeed.fr,METAFM,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Big Data - Client Final H/F,Développeur Big Data - Client Final H/F - Nantes (44) - Indeed.fr,EXPECTRA,Expectra,60,"3,4","3,5","3,2","2,7","3,2","3,2"
Développeur ReactJS / Java - Nantes !!,Développeur ReactJS / Java - Nantes !! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur/Développeuse logiciel de gestion C++,Développeur/Développeuse logiciel de gestion C++ - 44100 Nantes - Indeed.fr,Logicmax Technologie,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur PHP,Développeur PHP - Carquefou (44) - Indeed.fr,MOTION4EVER,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Java/J2EE F/H - Nantes,Développeur Java/J2EE F/H - Nantes - Nantes (44) - Indeed.fr,Accenture,Accenture,15,"4,0","3,7","3,7","3,8","3,6","3,9"
Développeur Front-End Angular - Nantes !,Développeur Front-End Angular - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur Big Data - Nantes !,Développeur Big Data - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur FullStack Java - Nantes !,Développeur FullStack Java - Nantes ! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeuse Développeur Java EE - Nantes !!,Développeuse Développeur Java EE - Nantes !! - Nantes (44) - Indeed.fr,Delia Technologies,Delia Technologies,2,"5,0","4,5","5,0","5,0","5,0","4,5"
Développeur logiciel embarqué C/C++,Développeur logiciel embarqué C/C++ - 44000 Nantes - Indeed.fr,MicroEJ,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur Python H/F,Développeur Python H/F - Nantes (44) - Indeed.fr,GFI,GFI,108,"3,3","3,4","2,8","2,8","2,9","3,0"
Développeur python ROS / IA H/F,Développeur python ROS / IA H/F - Nantes (44) - Indeed.fr,EXTERNATIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur back-end Python / sécurité (e-santé) - H/F,Développeur back-end Python / sécurité (e-santé) - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur Sharepoint 2016,Développeur Sharepoint 2016 - Nantes (44) - Indeed.fr,Progressive Recruitment,Progressive Recruitment,34,"3,5","3,4","3,2","3,1","3,1","3,3"
Développeur Mainframe (H/F),Développeur Mainframe (H/F) - Nantes (44) - Indeed.fr,CELAD,CELAD,8,"4,1","4,0","3,3","3,1","3,4","3,6"
DÉVELOPPEUR BIG DATA - CLIENT FINAL (F/H),DÉVELOPPEUR BIG DATA - CLIENT FINAL (F/H) - 44109 Nantes - Indeed.fr,Expectra.fr,Expectra,60,"3,4","3,5","3,2","2,7","3,2","3,2"
Développeur Delphi,Développeur Delphi - Nantes (44) - Indeed.fr,Silkhom,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
Développeur back-end Python / DevOps (e-santé) - H/F,Développeur back-end Python / DevOps (e-santé) - H/F - Nantes (44) - Indeed.fr,Seyos,Seyos,4,"5,0","4,7","4,0","4,5","5,0","5,0"
Développeur Back end Scala Play H/F,Développeur Back end Scala Play H/F - Nantes (44) - Indeed.fr,EXTERNATIC,,NaN,NaN,NaN,NaN,NaN,NaN,NaN
